date,upper_vel_spikes,lower_vel_spikes,upper_vel_flip_rate,lower_vel_flip_rate,upper_vel_deriv_std,lower_vel_deriv_std,upper_err_spikes,lower_err_spikes,upper_err_flip_rate,lower_err_flip_rate,upper_err_deriv_std,lower_err_deriv_std,upper_cur_spikes,lower_cur_spikes,upper_cur_flip_rate,lower_cur_flip_rate,upper_cur_deriv_std,lower_cur_deriv_std,upper_vel_spikes_norm,lower_vel_spikes_norm,upper_vel_flip_rate_norm,lower_vel_flip_rate_norm,upper_err_spikes_norm,lower_err_spikes_norm,upper_err_flip_rate_norm,lower_err_flip_rate_norm,upper_cur_spikes_norm,lower_cur_spikes_norm,upper_cur_flip_rate_norm,lower_cur_flip_rate_norm,upper_vel_deriv_std_norm,lower_vel_deriv_std_norm,upper_err_deriv_std_norm,lower_err_deriv_std_norm,upper_cur_deriv_std_norm,lower_cur_deriv_std_norm,oscillation_score
2021-03-13,61,8,5771,5782,0.005077362209473484,0.15108482643288237,69,72,79,85,0.00019896460339940115,0.0007745781854418264,70,63,80,76,0.022857065136345493,0.1027654620540379,0.20774647887323944,0.01646090534979424,0.09993964785837364,0.0999256765618852,0.19714285714285715,0.2158920539730135,0.024905422446406054,0.02661656489744794,0.06566604127579738,0.06926882902693787,0.014369106421194431,0.015052485640720936,0.014093648803911943,0.37634585606187887,5.7202661738800094e-05,0.018270379428558612,0.006257229395481153,0.01665543003497647,0.04309927520460693
2021-03-14,72,8,5700,5754,0.00545213855162587,0.1523053826371765,77,57,77,73,0.00017658966214130272,0.000786240933499735,71,52,66,66,0.027687657506170086,0.0882489999962062,0.24647887323943662,0.01646090534979424,0.09869761827707756,0.09943601626371705,0.22,0.17091454272863568,0.024274905422446407,0.022858932206043524,0.06660412757973734,0.057174271577789995,0.011854512797485407,0.013071895424836602,0.015424795604375634,0.3794293775187239,5.076982808726236e-05,0.01854547474650399,0.007579626842124038,0.014302714313886529,0.04179605428232322
2021-03-15,6,12,5719,5720,0.12870714975951852,0.18703152049381883,80,60,103,95,0.00033398877798562147,0.0009667516818236562,79,67,87,93,0.04417165790844708,0.10390959202853665,0.014084507042253521,0.03292181069958848,0.09902999239038214,0.09884142875879859,0.22857142857142856,0.17991004497751126,0.032471626733921816,0.02974792547361829,0.07410881801125703,0.07366684991753711,0.015626403233048945,0.0184194890077243,0.4532072683939486,0.46715888216389573,9.602234148812528e-05,0.02280327586303025,0.012092199705568307,0.016840861758439775,0.06742381728601685
2021-03-16,8,12,5679,5707,0.1505958783562715,0.18639481048659556,94,66,103,97,0.00035902317597767236,0.0011126457645452572,81,68,91,85,0.051064000384199774,0.10520380427625611,0.02112676056338028,0.03292181069958848,0.09833025741500406,0.09861408647750623,0.26857142857142857,0.19790104947526238,0.032471626733921816,0.030374197588852358,0.07598499061913697,0.07476635514018691,0.016344858554108666,0.016835016835016835,0.5309526001041837,0.4655503458571254,0.00010321977347204012,0.02624455564317887,0.01397901096877051,0.01705061765416052,0.07123568513227785
2021-03-17,12,16,5744,5768,0.1720082098550166,0.21714609723163977,107,78,124,115,0.0004217152425209277,0.0010668685480069967,104,67,100,114,0.054021171048763285,0.1150214158417974,0.035211267605633804,0.04938271604938271,0.09946732674999344,0.09968084641280112,0.3057142857142857,0.23388305847076463,0.03909205548549811,0.03601064662595898,0.0975609756097561,0.07366684991753711,0.01796138302649304,0.0225787284610814,0.6070058440238145,0.5432380854059776,0.00012124384918655978,0.02516478457415472,0.014788550386862215,0.01864178008628646,0.07832365216835993
2021-03-18,13,18,5676,5734,0.16608223989374435,0.20958965259377307,126,69,129,129,0.00035226847797412554,0.0014402140064407889,83,74,114,114,0.062294533189163934,0.12200453791842195,0.03873239436619718,0.05761316872427984,0.09827777729185071,0.09908625890788265,0.36,0.20689655172413793,0.04066834804539723,0.040394551432597466,0.07786116322701689,0.08136338647608576,0.020475976650202066,0.0225787284610814,0.5859577279440005,0.524148051619456,0.00010127778631229892,0.03397107851803036,0.01705342229738838,0.01977355041892761,0.07827499933930286
2021-03-19,10,16,5758,5667,0.168525804683545,0.21749133587014371,107,83,118,127,0.00040783707346241994,0.001221446865216555,93,74,108,112,0.053277611128199696,0.11925851057400738,0.028169014084507043,0.04938271604938271,0.09971223399137577,0.09791457176583745,0.3057142857142857,0.24887556221889057,0.03720050441361917,0.039768279317363396,0.08724202626641651,0.08136338647608576,0.019398293668612482,0.022182610417904536,0.5946368869138222,0.5441102703539658,0.00011725385198784152,0.028810903920048474,0.014584997351312875,0.019328495578567143,0.07779180159451458
2021-03-20,14,16,5722,5749,0.20091984667398974,0.21594419429237147,110,75,126,117,0.0003822092864429179,0.0013910013560025807,86,66,98,110,0.05599807925342146,0.12341972116054564,0.04225352112676056,0.04938271604938271,0.0990824725135355,0.09934857692475844,0.3142857142857143,0.22488755622188905,0.03972257250945776,0.03663691874119305,0.08067542213883677,0.0725673446948873,0.017602155365963178,0.02178649237472767,0.7096954445111789,0.5402016881559041,0.00010988581964970855,0.032810274078801015,0.015329738332758438,0.020002912356340666,0.08352283409658297
2021-03-21,12,17,5755,5749,0.17491622572865848,0.21315813235481906,108,76,118,122,0.00043435913889548083,0.001327637372224738,87,79,108,109,0.06279109032428508,0.12780191734662652,0.035211267605633804,0.053497942386831275,0.09965975386822241,0.09934857692475844,0.30857142857142855,0.22788605697151423,0.03720050441361917,0.03820259902927822,0.08161350844277673,0.0868609125893348,0.019398293668612482,0.021588433353139237,0.6173346604151171,0.5331631906788376,0.00012487899089024324,0.03131567476334797,0.01718935715533632,0.020713144768261624,0.07879579637827994
2021-03-22,6,12,5722,5820,0.1321484542302109,0.18812209646782596,93,67,103,94,0.00036890659169581074,0.0012404145627839776,91,77,81,89,0.04828605094433857,0.10822441186775433,0.014084507042253521,0.03292181069958848,0.0990824725135355,0.10059021553797054,0.26571428571428574,0.20089955022488756,0.032471626733921816,0.029434789416001254,0.08536585365853659,0.08466190214403518,0.014548720251459363,0.01762725292137057,0.4654302422595747,0.46991403133633014,0.0001060612722938869,0.02925830488996513,0.013218534206308998,0.017540174333980273,0.06802699406380738
2021-03-23,10,13,5765,5725,0.16000365348455964,0.18357544833274936,76,68,104,96,0.00034842527201436185,0.0010201010614167543,84,70,77,87,0.04589668470277511,0.10126524534319148,0.028169014084507043,0.037037037037037035,0.09983468761206693,0.09892886809775718,0.21714285714285714,0.20389805097451275,0.03278688524590164,0.030061061531235323,0.07879924953095685,0.07696536558548653,0.013830264930399641,0.0172311348781937,0.5643675421722469,0.45842772121647707,0.00010017285806499861,0.02406165548921107,0.012564433927288154,0.016412286531649774,0.07303868250471832
2021-03-24,4,9,5772,5740,0.104465097159688,0.14829640628116725,68,51,81,75,0.00026316221732597395,0.000994943671971396,60,61,68,76,0.036110590668364216,0.09165417718324426,0.007042253521126761,0.0205761316872428,0.09995714123275809,0.09919118611463297,0.19428571428571428,0.15292353823088456,0.0255359394703657,0.023485204321277594,0.05628517823639775,0.06706981858163827,0.012213740458015267,0.015052485640720936,0.3671032988381118,0.3693014009697964,7.565958488561787e-05,0.02346825503043552,0.00988544452537717,0.014854599054750029,0.06015404160202971
2021-03-25,61,9,5724,5811,0.004633258379581169,0.14779997513226564,64,65,80,76,0.00017967162104809043,0.0008426984684505321,59,59,73,68,0.033525832324855454,0.09456005485295417,0.20774647887323944,0.0205761316872428,0.0991174592623044,0.10043282472784505,0.18285714285714286,0.19490254872563717,0.025220680958385876,0.02379834037889463,0.055347091932457786,0.06487080813633865,0.013111809609339919,0.013468013468013467,0.012516261637903332,0.36804725462725285,5.165589651262927e-05,0.01987716805331174,0.009177854736804512,0.015325561197581675,0.042357255927557146
2021-03-26,2,9,5492,5495,0.06598835727393097,0.15026792441421621,52,63,78,81,0.00018743835029484056,0.0008900763523614,49,66,76,76,0.029703117433214965,0.09573361088440309,0.0,0.0205761316872428,0.09505899640511156,0.0949066585056617,0.14857142857142858,0.1889055472263868,0.02459016393442623,0.025364020666979802,0.04596622889305816,0.0725673446948873,0.013650651100134711,0.015052485640720936,0.23043995211497864,0.3742820962007311,5.388884437535464e-05,0.020994694898042083,0.0081313685038681,0.015515762068411643,0.05209968509747799
2021-03-27,2,5,2135,2165,0.12160087009758504,0.17265183608281234,25,31,37,42,0.00016810480513155455,0.0007251983764122442,37,32,31,41,0.015280026714229065,0.12195093507256899,0.0,0.00411522633744856,0.03633373859650657,0.03667205875923578,0.07142857142857142,0.09295352323838081,0.011664564943253467,0.013151714419915453,0.03470919324577861,0.035184167124793844,0.0055680287382128425,0.008120419885125768,0.4279668773360288,0.4308311282530128,4.833041727177973e-05,0.017105632132498865,0.004182979387322082,0.019764862884896862,0.03818885277063176
2021-03-27,2,5,3593,3568,0.04276007533234293,0.12871038634271662,29,43,45,37,0.00017312295865255987,0.0006287408369703781,21,32,41,43,0.03424119216847404,0.09761184935568015,0.0,0.00411522633744856,0.061839078449037424,0.06120753727101823,0.08285714285714285,0.12893553223388307,0.014186633039092055,0.01158603413183028,0.019699812382739212,0.035184167124793844,0.007364167040862147,0.008516537928302634,0.1479367369727563,0.3198207522934546,4.97731449404757e-05,0.014830437868742509,0.009373687868273318,0.015820172410389247,0.03233719056009007
2021-03-28,48,8,5796,5742,0.003912084958149808,0.15341315323746327,58,57,76,85,0.00012614850563319897,0.0010196260078473261,74,71,78,84,0.016736217836165888,0.10198677166430262,0.1619718309859155,0.01646090534979424,0.10037698221798494,0.09922616185021642,0.1657142857142857,0.17091454272863568,0.02395964691046658,0.02661656489744794,0.06941838649155722,0.07806487080813634,0.014009878760664571,0.016636957813428402,0.00995476672868766,0.3822279659026335,3.6267909835728686e-05,0.024050450153035235,0.004581618575654841,0.01652922592859757,0.0427146099850083
2021-03-29,63,8,5769,5701,0.0046182813857897536,0.15267359946840933,60,61,83,80,0.00019884666353960664,0.0009069462406588617,75,64,72,76,0.019837697299936976,0.10117021560189203,0.2147887323943662,0.01646090534979424,0.09990466110960473,0.09850915927075592,0.17142857142857143,0.18290854572713644,0.026166456494325346,0.025050884609362768,0.07035647279549719,0.07036833424958769,0.012932195779074989,0.015052485640720936,0.012463065704426023,0.3803596128457686,5.7168753828598575e-05,0.02139261374717184,0.005430663208219265,0.01639688484731129,0.04280580898452999
2021-03-30,2,9,5527,5673,0.07598946097133404,0.14676894806129823,77,68,83,82,0.00017448902678306408,0.0007325618228278595,71,69,76,80,0.028106652868848118,0.09671272451060263,0.0,0.0205761316872428,0.09567126450856737,0.09801949897258777,0.22,0.20389805097451275,0.026166456494325346,0.025677156724596837,0.06660412757973734,0.07586586036283673,0.013650651100134711,0.015844721727074667,0.2659623042235612,0.36544254532772924,5.01658918504601e-05,0.017279317581487354,0.007694328799014836,0.015674449220412997,0.05478982342797342
2021-03-31,4,9,5699,5686,0.08772482419046196,0.14730099166163133,78,70,80,80,0.0002079192325644779,0.0007819740291495704,72,65,76,74,0.03102512618684574,0.09556556151985038,0.007042253521126761,0.0205761316872428,0.09868012490269311,0.09824684125388013,0.22285714285714286,0.2098950524737631,0.025220680958385876,0.025050884609362768,0.0675422138836773,0.07146783947223749,0.013650651100134711,0.014656367597544068,0.3076444742124812,0.36678666029091767,5.9777132847603456e-05,0.01844482904936445,0.008493274635952758,0.015488525929170055,0.05710959695072701
2021-04-01,10,12,5690,5684,0.16983994287189358,0.18701060333983885,75,70,100,97,0.0004258867102038101,0.001016234964640195,87,82,79,93,0.04956314651211881,0.10964654855191326,0.028169014084507043,0.03292181069958848,0.09852268453323304,0.09821186551829668,0.21428571428571427,0.2098950524737631,0.031525851197982346,0.030374197588852358,0.08161350844277673,0.09015942825728422,0.014189492590929501,0.0184194890077243,0.5993044996951971,0.46710603863822564,0.00012244315323733736,0.023970463849241275,0.01356814514191623,0.017770663231414775,0.07428070890586247
2021-04-02,12,18,5489,5737,0.16726227256170842,0.2128581403527428,104,86,122,121,0.00042308338901857233,0.001173366317157352,96,79,82,116,0.05121654386282203,0.11897516761828214,0.035211267605633804,0.05761316872427984,0.0950065162819582,0.09913872251125781,0.29714285714285715,0.25787106446776614,0.038461538461538464,0.03788946297166119,0.0900562851782364,0.0868609125893348,0.014728334081724293,0.022974846504258267,0.5901490189454062,0.532405313432358,0.0001216371936306305,0.027676802969769824,0.014020770465575127,0.019282573547170022,0.07635516996866992
2021-04-03,15,17,5683,5711,0.17807701682065236,0.21239295367076239,107,87,125,132,0.00041387623299150633,0.0010760399848915637,97,85,110,110,0.06071914335187849,0.121177690811009,0.045774647887323945,0.053497942386831275,0.09840023091254188,0.09868403794867311,0.3057142857142857,0.2608695652173913,0.03940731399747793,0.04133395960544857,0.09099437148217636,0.09345794392523364,0.019757521329142345,0.02178649237472767,0.6285612947455493,0.5312301007626926,0.00011899012061968209,0.025381116036795298,0.016622151898480955,0.019639541444785132,0.0801054129185525
2021-04-04,14,17,5728,5707,0.1839516973832924,0.21162382548329015,117,78,134,128,0.00036832042899039605,0.00120616826233112,103,90,108,120,0.05784556064280424,0.11788175017035986,0.04225352112676056,0.053497942386831275,0.09918743275984221,0.09861408647750623,0.3342857142857143,0.23388305847076463,0.04224464060529634,0.04008141537498043,0.09662288930581614,0.09895547003848268,0.019398293668612482,0.023767082590612002,0.6494272389238637,0.5292870331179653,0.0001058927495195398,0.028450519549430106,0.015835495077480152,0.01910536091717848,0.0818824023748272
2021-04-05,10,16,5731,5740,0.15363855248850722,0.21743511602585952,117,80,118,119,0.00033313607171590583,0.0011120332748614883,104,78,119,114,0.06304762402092161,0.1286329754225725,0.028169014084507043,0.04938271604938271,0.09923991288299557,0.09919118611463297,0.3342857142857143,0.239880059970015,0.03720050441361917,0.03726319085642712,0.0975609756097561,0.08576140736668499,0.021374045801526718,0.0225787284610814,0.5417597015149028,0.5439682407648809,9.57771869858886e-05,0.026230108529732017,0.01725958446483342,0.020847836223564394,0.07502060971758175
2021-04-06,10,17,5778,5628,0.1539291872704522,0.21527656437161521,110,86,131,127,0.00045144421804765877,0.0010637438444660227,84,79,122,109,0.06708694579601625,0.126080520812742,0.028169014084507043,0.053497942386831275,0.1000621014790648,0.09723254492196039,0.3142857142857143,0.25787106446776614,0.04129886506935687,0.039768279317363396,0.07879924953095685,0.0868609125893348,0.02191288729232151,0.021588433353139237,0.5427919906873401,0.538515038103542,0.00012979098019298775,0.025091080562902723,0.01836536785382762,0.020434154152547863,0.07644892198222815
2021-04-07,14,17,5788,5767,0.18736996900878097,0.21495136329555686,116,87,121,120,0.0004530452372931821,0.001234521851621154,90,78,116,116,0.0684578646738653,0.12464475548566986,0.04225352112676056,0.053497942386831275,0.10023703522290932,0.0996633585450094,0.3314285714285714,0.2608695652173913,0.03814627994955864,0.03757632691404415,0.08442776735459662,0.08576140736668499,0.020835204310731926,0.022974846504258267,0.6615684037349946,0.537693474547282,0.0001302512759479826,0.029119310440042328,0.01874066336312102,0.020201456430241897,0.08151046999420972
2021-04-08,8,13,5698,5735,0.15199375184983033,0.18542714525455609,89,60,101,97,0.00035666053140318336,0.0010028373650479332,78,78,89,91,0.05268939483822512,0.11263983589624825,0.02112676056338028,0.037037037037037035,0.09866263152830865,0.09910374677567438,0.2542857142857143,0.17991004497751126,0.03184110970996217,0.030374197588852358,0.07317073170731707,0.08576140736668499,0.015985630893578805,0.018023370964547435,0.5359176275595379,0.4631057091451583,0.00010254050914012171,0.023654447683819704,0.014423970367377078,0.018255792057205844,0.07146517511552372
2021-04-09,4,10,5742,5670,0.10911021977811863,0.1511311598618487,62,51,60,54,0.0002602771035672407,0.0008365179581342432,59,50,48,49,0.044377043779261355,0.09127078661604286,0.007042253521126761,0.024691358024691357,0.09943234000122454,0.09796703536921261,0.17714285714285713,0.15292353823088456,0.018915510718789406,0.016909347111319868,0.055347091932457786,0.05497526113249038,0.008621463852716659,0.009704892057833234,0.3836020459996156,0.3764629093543731,7.483010977497478e-05,0.019731385134733537,0.012148425056487574,0.014792462081486239,0.05748342758268311
2021-04-10,4,8,5806,5762,0.10656210245601944,0.1529210815838924,72,51,76,80,0.0002816076692319025,0.000998280298228862,83,65,80,66,0.03082619572283504,0.09082980174396951,0.007042253521126761,0.01646090534979424,0.10055191596182946,0.0995759192060508,0.2057142857142857,0.15292353823088456,0.02395964691046658,0.025050884609362768,0.07786116322701689,0.07146783947223749,0.014369106421194431,0.013071895424836602,0.37455153282944526,0.38098483306143144,8.096268366784735e-05,0.02354695777327151,0.008438816483095453,0.014720990669433047,0.060641697855192356
2021-04-11,76,9,5721,5755,0.004541415005263379,0.14845194842036444,66,59,89,85,0.0002145105171825854,0.0009228296547359684,60,57,76,82,0.02987112525302128,0.1055814549828844,0.2605633802816901,0.0205761316872428,0.09906497913915105,0.09945350413150876,0.18857142857142858,0.17691154422788605,0.028058007566204288,0.02661656489744794,0.05628517823639775,0.06267179769103903,0.013650651100134711,0.016240839770251536,0.012190048373840884,0.36969435093963043,6.167213838121031e-05,0.02176726411464135,0.008177361437015546,0.01711182435528545,0.043558109598205566
2021-04-12,2,9,5659,5669,0.07677815801315593,0.147374010672604,56,64,83,84,0.00022648959563265785,0.0009539004180943929,67,65,70,78,0.02102118510327927,0.09483896540412098,0.0,0.0205761316872428,0.09798038992731503,0.09794954750142089,0.16,0.191904047976012,0.026166456494325346,0.026303428839830906,0.06285178236397748,0.07146783947223749,0.012572968118545127,0.015448603683897801,0.2687636324443525,0.36697113003208953,6.511614380134279e-05,0.02250014640640066,0.0057546485767734894,0.015370764859182815,0.05535258141780823
2021-04-13,53,8,5690,5763,0.003953022333069556,0.15266715459251004,49,64,84,81,0.0001597942718238364,0.0007042766060689403,60,67,80,80,0.020431079027820046,0.09933779638109463,0.1795774647887324,0.01646090534979424,0.09852268453323304,0.09959340707384252,0.14,0.191904047976012,0.02648171500630517,0.025364020666979802,0.05628517823639775,0.07366684991753711,0.014369106421194431,0.015844721727074667,0.010100169865211273,0.38034333099569706,4.594112481699999e-05,0.016612139429407452,0.0055931042551473475,0.01609990053452059,0.042827658799869564
2021-04-14,52,9,5790,5695,0.003997834440846052,0.14826716162105189,47,65,87,83,0.0001819961624564569,0.0008929232601960891,78,73,76,80,0.016253432356233187,0.08925598324534371,0.176056338028169,0.0205761316872428,0.10027202197167823,0.0984042320640056,0.13428571428571429,0.19490254872563717,0.02742749054224464,0.02599029278221387,0.07317073170731707,0.08026388125343595,0.013650651100134711,0.015844721727074667,0.010259335445263982,0.3692275194585259,5.2324206119507925e-05,0.021061846397161875,0.004449453773274207,0.014465918358486495,0.043325744542871795
2021-04-15,2,10,5728,5827,0.03672909235682439,0.1439742525420688,73,64,76,81,0.00014411217043028122,0.000878918597426967,66,59,82,78,0.026255977744721805,0.08968142749486145,0.0,0.024691358024691357,0.09918743275984221,0.10071263061251257,0.20857142857142857,0.191904047976012,0.02395964691046658,0.025364020666979802,0.06191369606003752,0.06487080813633865,0.014728334081724293,0.015448603683897801,0.12651563113292125,0.35838223661881874,4.143249400507436e-05,0.020731511116140605,0.007187697754342564,0.014534871066818597,0.04827845283929721
2021-04-16,2,8,5724,5693,0.06761384698483278,0.15168254332374503,67,63,79,86,0.00023599476146072965,0.0009739502929761037,87,63,82,76,0.022505992508739237,0.09133370425525855,0.0,0.01646090534979424,0.0991174592623044,0.09836925632842215,0.19142857142857142,0.1889055472263868,0.024905422446406054,0.026929700955064976,0.08161350844277673,0.06926882902693787,0.014728334081724293,0.015052485640720936,0.2362134366829394,0.3778558830902201,6.784889513672946e-05,0.02297307325674183,0.006161121607700752,0.01480265928506979,0.05396914265403347
2021-04-17,2,8,5674,5677,0.07710234922137318,0.15315549082805552,77,67,79,80,0.00023961707025285992,0.0008502942070137429,72,60,70,74,0.033803210244916164,0.09322775074087557,0.0,0.01646090534979424,0.09824279054308181,0.09808945044375464,0.22,0.20089955022488756,0.024905422446406054,0.025050884609362768,0.0675422138836773,0.06597031335898845,0.012572968118545127,0.014656367597544068,0.2699151087810882,0.3815770269575559,6.889031507278595e-05,0.02005633269827374,0.009253788250784024,0.015109631667557587,0.05493425111829116
2021-04-18,8,12,5777,5802,0.1495840063533816,0.1885868103242197,89,74,106,105,0.0003285474803779504,0.0009555481560532145,79,63,83,87,0.04439999888618328,0.1084560545862445,0.02112676056338028,0.03292181069958848,0.10004460810468035,0.10027543391771958,0.2542857142857143,0.22188905547226387,0.033417402269861285,0.03287928604978863,0.07410881801125703,0.06926882902693787,0.014907947911989223,0.0172311348781937,0.5273585894166627,0.4710880494949712,9.445795917512192e-05,0.022539012460560625,0.01215470912528431,0.017577717191413208,0.0720524352895009
