axis,error_code,start_time,end_time,duration_sec,log_entries
Lower/Y north,7490.0,2026-01-05 17:37:42.864,2026-01-05 17:38:20.697,37.833,4
Lower/Y north,7901.0,2026-01-05 17:38:54.967,2026-01-05 17:39:17.996,23.029,3
Lower/Y north,7901.0,2026-01-05 17:39:41.298,2026-01-05 17:40:38.878,57.58,6
Lower/Y north,7901.0,2026-01-05 17:41:02.727,2026-01-05 17:41:13.694,10.967,2
Lower/Y north,7490.0,2026-01-05 17:41:26.031,2026-01-05 17:41:49.059,23.028,3
Lower/Y north,7901.0,2026-01-05 17:42:00.575,2026-01-05 17:42:12.093,11.518,2
Lower/Y north,7490.0,2026-01-05 17:42:46.913,2026-01-05 17:43:00.073,13.16,2
Lower/Y north,7490.0,2026-01-05 17:44:22.047,2026-01-05 17:44:34.931,12.884,2
Lower/Y north,7490.0,2026-01-05 18:13:20.249,2026-01-05 18:13:44.103,23.854,3
Lower/Y north,7901.0,2026-01-05 18:14:19.466,2026-01-05 18:14:30.437,10.971,2
Lower/Y north,7490.0,2026-01-05 18:14:41.947,2026-01-05 18:14:54.011,12.064,2
Lower/Y north,7901.0,2026-01-05 18:15:05.254,2026-01-05 18:15:16.768,11.514,2
Lower/Y north,7901.0,2026-01-05 18:16:03.649,2026-01-05 18:16:37.373,33.724,4
Lower/Y north,7901.0,2026-01-05 18:17:00.676,2026-01-05 18:17:23.428,22.752,3
Lower/Y north,7901.0,2026-01-05 18:17:46.734,2026-01-05 18:18:09.764,23.03,3
Lower/Y north,7901.0,2026-01-05 18:19:19.395,2026-01-05 18:19:30.364,10.969,2
Lower/Y north,7901.0,2026-01-05 18:19:53.393,2026-01-05 18:20:50.970,57.577,6
Lower/Y north,7490.0,2026-01-05 18:21:03.033,2026-01-05 18:21:14.819,11.786,2
Lower/Y north,7490.0,2026-01-05 18:22:02.798,2026-01-05 18:22:27.201,24.403,3
Lower/Y north,7490.0,2026-01-05 19:13:02.483,2026-01-05 19:13:25.517,23.034,3
Lower/Y north,7490.0,2026-01-05 19:13:48.273,2026-01-05 19:14:23.639,35.366,4
Lower/Y north,7901.0,2026-01-05 19:14:35.151,2026-01-05 19:14:46.945,11.794,2
Lower/Y north,7490.0,2026-01-05 19:15:21.765,2026-01-05 19:15:44.794,23.029,3
Lower/Y north,7901.0,2026-01-05 19:15:56.035,2026-01-05 19:16:07.553,11.518,2
Lower/Y north,7901.0,2026-01-05 19:16:30.583,2026-01-05 19:18:02.980,92.397,9
Lower/Y north,7901.0,2026-01-05 19:18:26.832,2026-01-05 19:18:37.797,10.965,2
Lower/Y north,7490.0,2026-01-05 19:19:36.197,2026-01-05 19:19:47.985,11.788,2
Lower/Y north,7490.0,2026-01-05 19:21:21.752,2026-01-05 19:21:33.814,12.062,2
Lower/Y north,7901.0,2026-01-05 19:23:48.153,2026-01-05 19:23:59.938,11.785,2
Lower/Y north,7490.0,2026-01-05 20:35:00.742,2026-01-05 20:35:25.143,24.401,3
Lower/Y north,7901.0,2026-01-05 21:02:38.362,2026-01-05 21:02:49.874,11.512,2
Lower/Y north,7490.0,2026-01-05 21:03:24.968,2026-01-05 21:03:37.030,12.062,2
Lower/Y north,7901.0,2026-01-05 21:03:48.548,2026-01-05 21:05:06.130,77.582,8
Lower/Y north,7901.0,2026-01-05 21:05:29.434,2026-01-05 21:05:40.125,10.691,2
Lower/Y north,7490.0,2026-01-05 21:05:51.643,2026-01-05 21:06:29.473,37.83,2
Lower/Y north,7901.0,2026-01-06 00:06:59.922,2026-01-06 00:07:11.981,12.059,2
Lower/Y north,7490.0,2026-01-06 00:07:24.044,2026-01-06 00:07:36.109,12.065,2
Lower/Y north,7490.0,2026-01-06 03:45:59.960,2026-01-06 03:46:24.089,24.129,3
Lower/Y north,7490.0,2026-01-06 05:16:31.271,2026-01-06 05:16:43.058,11.787,2
Lower/Y north,7901.0,2026-01-06 05:16:55.121,2026-01-06 05:17:18.976,23.855,3
Lower/Y north,7490.0,2026-01-06 05:17:54.893,2026-01-06 05:18:07.505,12.612,2
Lower/Y north,7901.0,2026-01-06 05:59:05.147,2026-01-06 05:59:51.755,46.608,5
Lower/Y north,7901.0,2026-01-06 10:00:57.428,2026-01-06 10:01:08.946,11.518,2
Lower/Y north,7490.0,2026-01-06 10:01:21.010,2026-01-06 10:02:09.264,48.254,5
Lower/Y north,7901.0,2026-01-06 12:24:45.359,2026-01-06 12:25:00.185,14.826,2
Lower/Y north,7490.0,2026-01-06 12:30:54.450,2026-01-06 12:31:07.336,12.886,2
Lower/Y north,7901.0,2026-01-06 17:53:21.971,2026-01-06 17:53:33.483,11.512,2
Lower/Y north,7452.0,2026-01-06 17:53:44.726,2026-01-06 17:59:30.998,346.272,30
Lower/Y north,7490.0,2026-01-06 18:13:45.575,2026-01-06 18:13:57.085,11.51,2
Lower/Y north,7490.0,2026-01-06 22:35:46.301,2026-01-06 22:36:10.148,23.847,3
Lower/Y north,7490.0,2026-01-07 04:57:20.062,2026-01-07 04:57:32.127,12.065,2
Lower/Y north,7901.0,2026-01-07 04:57:43.920,2026-01-07 04:57:57.631,13.711,2
Lower/Y north,7490.0,2026-01-07 05:09:53.738,2026-01-07 05:10:45.826,52.088,5
Lower/Y north,7490.0,2026-01-07 06:36:34.121,2026-01-07 06:36:58.249,24.128,3
Lower/Y north,7901.0,2026-01-07 06:37:10.856,2026-01-07 06:37:22.920,12.064,2
Lower/Y north,7490.0,2026-01-07 09:04:10.181,2026-01-07 09:04:21.971,11.79,2
Lower/Y north,7901.0,2026-01-07 09:04:34.031,2026-01-07 09:05:09.946,35.915,4
Lower/Y north,7901.0,2026-01-07 09:43:31.832,2026-01-07 09:43:44.166,12.334,2
Lower/Y north,7490.0,2026-01-07 09:43:55.954,2026-01-07 09:44:20.080,24.126,3
Lower/Y north,7490.0,2026-01-07 11:30:35.223,2026-01-07 11:31:38.554,63.331,6
Lower/Y north,7901.0,2026-01-07 12:58:58.993,2026-01-07 12:59:45.871,46.878,5
Lower/Y north,7490.0,2026-01-07 12:59:57.937,2026-01-07 13:00:09.727,11.79,2
Lower/Y north,7901.0,2026-01-07 13:09:31.220,2026-01-07 13:09:43.282,12.062,2
Lower/Y north,7490.0,2026-01-07 17:46:25.199,2026-01-07 17:46:36.989,11.79,2
Lower/Y north,7901.0,2026-01-07 21:00:11.750,2026-01-07 21:00:24.087,12.337,2
Lower/Y north,7490.0,2026-01-07 21:40:20.570,2026-01-07 21:40:34.277,13.707,2
Lower/Y north,7490.0,2026-01-07 23:46:13.781,2026-01-07 23:46:41.745,27.964,3
Lower/Y north,7490.0,2026-01-08 04:38:45.651,2026-01-08 04:39:08.954,23.303,3
Lower/Y north,7901.0,2026-01-08 04:45:36.633,2026-01-08 04:46:47.373,70.74,7
Lower/Y north,7901.0,2026-01-08 04:47:10.132,2026-01-08 04:47:21.369,11.237,2
Lower/Y north,7901.0,2026-01-08 04:47:44.126,2026-01-08 04:48:51.572,67.446,7
Lower/Y north,7901.0,2026-01-08 04:49:14.327,2026-01-08 04:49:37.357,23.03,3
Lower/Y north,7452.0,2026-01-08 04:49:49.145,2026-01-08 04:50:37.127,47.982,5
Lower/Y north,7412.0,2026-01-08 04:50:49.190,2026-01-08 04:51:00.980,11.79,2
Lower/Y north,7901.0,2026-01-09 06:01:37.276,2026-01-09 06:01:49.342,12.066,2
Lower/Y north,7490.0,2026-01-09 06:02:01.400,2026-01-09 06:02:13.189,11.789,2
Lower/Y north,7901.0,2026-01-09 06:06:33.936,2026-01-09 06:06:45.996,12.06,2
Lower/Y north,7490.0,2026-01-09 06:06:57.790,2026-01-09 06:07:10.126,12.336,2
Lower/Y north,7490.0,2026-01-09 06:15:16.509,2026-01-09 06:16:03.941,47.432,5
Lower/Y north,7901.0,2026-01-09 06:16:15.456,2026-01-09 06:16:26.968,11.512,2
Lower/Y north,7490.0,2026-01-09 09:07:05.194,2026-01-09 09:07:32.886,27.692,3
Lower/Y north,7490.0,2026-01-09 09:10:25.060,2026-01-09 09:10:48.914,23.854,3
Lower/Y north,7490.0,2026-01-09 12:39:18.270,2026-01-09 12:39:30.061,11.791,2
Lower/Y north,7490.0,2026-01-09 12:39:53.914,2026-01-09 12:40:05.701,11.787,2
Lower/Y north,7901.0,2026-01-09 12:40:16.942,2026-01-09 12:40:28.459,11.517,2
Lower/Y north,7490.0,2026-01-10 05:42:06.560,2026-01-10 05:42:18.900,12.34,2
Lower/Y north,7490.0,2026-01-10 06:53:10.919,2026-01-10 06:53:23.804,12.885,2
Lower/Y north,7901.0,2026-01-10 06:53:36.141,2026-01-10 06:53:47.652,11.511,2
Lower/Y north,7901.0,2026-01-10 08:53:09.392,2026-01-10 08:53:32.970,23.578,3
Lower/Y north,7490.0,2026-01-10 13:18:53.632,2026-01-10 13:19:16.936,23.304,3
Lower/Y north,7490.0,2026-01-10 13:19:41.061,2026-01-10 13:20:04.918,23.857,3
Lower/Y north,7901.0,2026-01-10 16:49:32.821,2026-01-10 16:49:44.335,11.514,2
Lower/Y north,7490.0,2026-01-10 16:50:08.741,2026-01-10 16:51:09.053,60.312,6
Lower/Y north,7490.0,2026-01-10 16:51:34.003,2026-01-10 16:51:46.889,12.886,2
Lower/Y north,7901.0,2026-01-10 16:52:01.691,2026-01-10 16:52:15.404,13.713,2
Lower/Y north,7490.0,2026-01-10 17:39:10.824,2026-01-10 17:39:23.157,12.333,2
Lower/Y north,7901.0,2026-01-10 19:19:31.248,2026-01-10 19:20:00.860,29.612,3
Lower/Y north,7490.0,2026-01-10 20:47:08.117,2026-01-10 20:47:36.907,28.79,3
Lower/Y north,7490.0,2026-01-10 21:03:30.460,2026-01-10 21:04:08.017,37.557,4
Lower/Y north,7901.0,2026-01-10 21:07:24.591,2026-01-10 21:07:37.209,12.618,2
Lower/Y north,7490.0,2026-01-10 22:41:19.268,2026-01-10 22:41:31.064,11.796,2
Lower/Y north,7490.0,2026-01-10 22:43:50.874,2026-01-10 22:44:15.001,24.127,3
Lower/Y north,7490.0,2026-01-11 00:06:49.507,2026-01-11 00:07:30.636,41.129,4
Lower/Y north,7490.0,2026-01-11 05:22:37.496,2026-01-11 05:23:50.419,72.923,7
Lower/Y north,7490.0,2026-01-11 05:24:14.006,2026-01-11 05:24:26.061,12.055,2
Lower/Y north,7901.0,2026-01-11 05:54:59.144,2026-01-11 05:55:12.027,12.883,2
Lower/Y north,7490.0,2026-01-11 07:32:43.023,2026-01-11 07:32:54.810,11.787,2
Lower/Y north,7901.0,2026-01-11 08:42:50.925,2026-01-11 08:43:03.262,12.337,2
Lower/Y north,7490.0,2026-01-11 08:43:41.646,2026-01-11 08:43:54.261,12.615,2
Lower/Y north,7490.0,2026-01-11 09:09:09.547,2026-01-11 09:09:22.155,12.608,2
Lower/Y north,7490.0,2026-01-11 10:09:58.428,2026-01-11 10:10:46.407,47.979,5
Lower/Y north,7490.0,2026-01-11 10:17:22.575,2026-01-11 10:17:35.460,12.885,2
Lower/Y north,7901.0,2026-01-11 12:19:59.882,2026-01-11 12:20:22.911,23.029,3
Lower/Y north,7490.0,2026-01-11 21:04:41.952,2026-01-11 21:05:09.095,27.143,3
Lower/Y north,7901.0,2026-01-12 05:03:41.775,2026-01-12 05:03:56.576,14.801,2
Lower/Y north,7490.0,2026-01-12 05:04:08.094,2026-01-12 05:04:31.943,23.849,3
Lower/Y north,7901.0,2026-01-12 06:31:43.551,2026-01-12 06:32:20.017,36.466,4
Lower/Y north,7490.0,2026-01-12 06:42:56.624,2026-01-12 06:43:08.138,11.514,2
Lower/Y north,7490.0,2026-01-12 09:52:13.966,2026-01-12 09:52:26.305,12.339,2
Lower/Y north,7901.0,2026-01-12 09:52:38.096,2026-01-12 09:52:50.158,12.062,2
Lower/Y north,7490.0,2026-01-12 09:53:01.946,2026-01-12 09:53:14.283,12.337,2
Lower/Y north,7490.0,2026-01-12 12:58:37.294,2026-01-12 12:59:15.129,37.835,4
Lower/Y north,7490.0,2026-01-12 21:06:19.401,2026-01-12 21:06:31.192,11.791,2
Lower/Y north,7490.0,2026-01-12 21:48:45.855,2026-01-12 21:48:57.913,12.058,2
Lower/Y north,7490.0,2026-01-13 04:45:05.312,2026-01-13 04:45:17.378,12.066,2
Lower/Y north,7490.0,2026-01-13 07:10:47.083,2026-01-13 07:10:59.148,12.065,2
Lower/Y north,7901.0,2026-01-13 07:11:10.936,2026-01-13 07:11:23.272,12.336,2
Lower/Y north,7490.0,2026-01-13 09:35:25.236,2026-01-13 09:35:37.025,11.789,2
Lower/Y north,7490.0,2026-01-13 12:00:21.245,2026-01-13 12:00:45.643,24.398,3
Lower/Y north,7490.0,2026-01-13 12:01:09.221,2026-01-13 12:01:21.015,11.794,2
Lower/Y north,7490.0,2026-01-13 21:31:36.833,2026-01-13 21:32:45.101,68.268,6
Lower/Y north,7490.0,2026-01-14 00:26:41.534,2026-01-14 00:26:55.516,13.982,2
Lower/Y north,7490.0,2026-01-14 04:26:49.195,2026-01-14 04:27:02.351,13.156,2
Lower/Y north,7901.0,2026-01-14 04:27:14.146,2026-01-14 04:27:25.932,11.786,2
Lower/Y north,7901.0,2026-01-14 09:12:52.366,2026-01-14 09:13:11.025,18.659,2
Lower/Y north,7490.0,2026-01-14 09:17:58.982,2026-01-14 09:18:11.592,12.61,2
Lower/Y north,7490.0,2026-01-14 09:18:34.896,2026-01-14 09:18:47.512,12.616,2
Lower/Y north,7901.0,2026-01-14 09:18:59.028,2026-01-14 09:19:11.364,12.336,2
Lower/Y north,7490.0,2026-01-14 09:26:51.524,2026-01-14 09:27:27.186,35.662,4
Lower/Y north,7901.0,2026-01-14 09:27:39.804,2026-01-14 09:28:03.936,24.132,3
Lower/Y north,7901.0,2026-01-14 09:28:29.175,2026-01-14 09:28:53.035,23.86,3
Lower/Y north,7490.0,2026-01-14 12:38:45.926,2026-01-14 12:39:09.504,23.578,3
Lower/Y north,7901.0,2026-01-14 12:40:07.902,2026-01-14 12:40:19.964,12.062,2
Lower/Y north,7901.0,2026-01-14 22:41:31.830,2026-01-14 22:41:43.893,12.063,2
Lower/Y north,7490.0,2026-01-14 22:41:55.958,2026-01-14 22:42:20.086,24.128,3
Lower/Y north,7901.0,2026-01-14 22:42:32.147,2026-01-14 22:42:43.940,11.793,2
Lower/Y north,7490.0,2026-01-14 22:43:07.791,2026-01-14 22:43:20.124,12.333,2
Lower/Y north,7901.0,2026-01-15 04:19:10.691,2026-01-15 04:19:23.030,12.339,2
Lower/Y north,7490.0,2026-01-15 04:19:37.558,2026-01-15 04:20:01.960,24.402,3
Lower/Y north,7901.0,2026-01-15 05:49:09.893,2026-01-15 05:49:22.227,12.334,2
Lower/Y north,7490.0,2026-01-15 06:48:29.151,2026-01-15 06:48:54.382,25.231,3
Lower/Y north,7490.0,2026-01-15 06:49:19.321,2026-01-15 06:49:31.118,11.797,2
Lower/Y north,7901.0,2026-01-15 09:14:06.053,2026-01-15 09:14:29.905,23.852,3
Lower/Y north,7490.0,2026-01-15 13:18:35.065,2026-01-15 13:18:47.679,12.614,2
Lower/Y north,7490.0,2026-01-15 19:03:37.704,2026-01-15 19:03:48.944,11.24,2
Lower/Y north,7901.0,2026-01-15 20:50:03.906,2026-01-15 20:50:16.244,12.338,2
Lower/Y north,7490.0,2026-01-15 21:09:24.999,2026-01-15 21:10:00.920,35.921,3
Lower/Y north,7490.0,2026-01-15 21:10:25.321,2026-01-15 21:10:37.110,11.789,2
Lower/Y north,7490.0,2026-01-16 16:25:55.861,2026-01-16 16:26:33.147,37.286,4
Lower/Y north,7452.0,2026-01-16 18:04:46.153,2026-01-16 18:09:14.300,268.147,24
Lower/Y north,7901.0,2026-01-16 21:10:59.433,2026-01-16 21:11:35.077,35.644,4
Lower/Y north,7490.0,2026-01-17 03:38:41.383,2026-01-17 03:38:53.450,12.067,2
Lower/Y north,7901.0,2026-01-17 05:10:06.683,2026-01-17 05:10:55.207,48.524,5
Lower/Y north,7490.0,2026-01-17 05:11:06.996,2026-01-17 05:11:31.126,24.13,3
Lower/Y north,7490.0,2026-01-17 05:22:33.786,2026-01-17 05:23:02.299,28.513,3
Lower/Y north,7490.0,2026-01-17 05:23:26.153,2026-01-17 05:23:38.761,12.608,2
Lower/Y north,7901.0,2026-01-17 06:27:07.011,2026-01-17 06:27:20.449,13.438,2
Lower/Y north,7490.0,2026-01-17 06:27:31.963,2026-01-17 06:27:54.993,23.03,3
Lower/Y north,7490.0,2026-01-17 06:28:19.131,2026-01-17 06:28:30.641,11.51,2
Lower/Y north,7490.0,2026-01-17 09:16:58.918,2026-01-17 09:17:10.708,11.79,2
Lower/Y north,7901.0,2026-01-17 09:17:21.946,2026-01-17 09:17:52.106,30.16,3
Lower/Y north,7490.0,2026-01-17 10:01:20.243,2026-01-17 10:01:56.162,35.919,4
Lower/Y north,7490.0,2026-01-17 12:59:27.852,2026-01-17 12:59:52.249,24.397,3
Lower/Y north,7901.0,2026-01-17 16:17:58.127,2026-01-17 16:18:13.755,15.628,2
Lower/Y north,7490.0,2026-01-17 21:11:59.819,2026-01-17 21:12:12.431,12.612,2
Lower/Y north,7490.0,2026-01-18 04:51:20.246,2026-01-18 04:51:32.311,12.065,2
Lower/Y north,7901.0,2026-01-18 04:51:44.098,2026-01-18 04:52:32.348,48.25,5
Lower/Y north,7490.0,2026-01-18 07:05:26.715,2026-01-18 07:06:25.112,58.397,6
Lower/Y north,7901.0,2026-01-18 09:18:03.293,2026-01-18 09:18:15.081,11.788,2
Lower/Y north,7490.0,2026-01-18 09:43:32.034,2026-01-18 09:44:20.285,48.251,5
Lower/Y north,7490.0,2026-01-18 09:47:31.152,2026-01-18 09:48:29.226,58.074,2
Lower/Y north,7901.0,2026-01-18 11:59:57.604,2026-01-18 12:01:09.443,71.839,7
Lower/Y north,7490.0,2026-01-18 13:39:00.731,2026-01-18 13:39:14.716,13.985,2
Lower/Y north,7901.0,2026-01-18 13:42:42.540,2026-01-18 13:42:54.590,12.05,2
Lower/Y north,7490.0,2026-01-18 17:40:44.808,2026-01-18 17:41:11.947,27.139,3
Lower/Y north,7490.0,2026-01-18 21:12:53.648,2026-01-18 21:13:29.292,35.644,4
Lower/Y north,7901.0,2026-01-18 21:13:41.082,2026-01-18 21:13:53.146,12.064,2
Lower/Y north,7901.0,2026-01-18 21:14:17.269,2026-01-18 21:14:29.059,11.79,2
Lower/Y north,7901.0,2026-01-19 01:55:17.967,2026-01-19 01:55:29.483,11.516,2
Lower/Y north,7901.0,2026-01-19 12:38:40.165,2026-01-19 12:38:52.223,12.058,2
Lower/Y north,7490.0,2026-01-20 06:43:49.956,2026-01-20 06:44:13.535,23.579,3
Lower/Y north,7490.0,2026-01-20 09:20:12.204,2026-01-20 09:20:23.987,11.783,2
Lower/Y north,7490.0,2026-01-20 09:20:49.212,2026-01-20 09:21:53.094,63.882,6
Lower/Y north,7901.0,2026-01-20 17:03:10.615,2026-01-20 17:03:38.308,27.693,3
Lower/Y north,7490.0,2026-01-21 05:35:46.059,2026-01-21 05:35:58.115,12.056,2
Lower/Y north,7490.0,2026-01-21 09:21:38.467,2026-01-21 09:21:54.915,16.448,2
Lower/Y north,7901.0,2026-01-22 00:34:36.255,2026-01-22 00:35:09.427,33.172,3
Lower/Y north,7490.0,2026-01-22 09:22:29.370,2026-01-22 09:22:51.024,21.654,2
Lower/Y north,7901.0,2026-01-22 10:09:58.372,2026-01-22 10:10:09.337,10.965,2
Lower/Y north,7490.0,2026-01-22 12:57:57.466,2026-01-22 12:58:08.981,11.515,2
Lower/Y north,7490.0,2026-01-31 09:27:26.691,2026-01-31 09:29:16.629,109.938,4
Lower/Y north,7901.0,2026-02-06 11:27:45.350,2026-02-06 11:27:57.419,12.069,2
Lower/Y north,7490.0,2026-02-06 13:06:58.265,2026-02-06 13:07:10.329,12.064,2
Lower/Y north,7490.0,2026-02-06 16:32:35.073,2026-02-06 16:32:58.379,23.306,3
Lower/Y north,7490.0,2026-02-06 18:23:10.667,2026-02-06 18:23:22.462,11.795,2
Lower/Y north,7490.0,2026-02-07 12:08:21.966,2026-02-07 12:09:13.510,51.544,5
Lower/Y north,7490.0,2026-02-07 13:43:57.432,2026-02-07 13:44:22.389,24.957,3
Lower/Y north,7901.0,2026-02-07 13:44:34.448,2026-02-07 13:44:58.301,23.853,3
Lower/Y north,7490.0,2026-02-07 13:45:10.368,2026-02-07 13:45:58.349,47.981,5
Lower/Y north,7901.0,2026-02-07 13:46:10.141,2026-02-07 13:46:22.484,12.343,2
Lower/Y north,7490.0,2026-02-09 05:49:03.041,2026-02-09 05:49:55.103,52.062,2
Lower/Y north,7490.0,2026-02-11 05:53:39.328,2026-02-11 05:54:16.891,37.563,4
Lower/Y north,7901.0,2026-02-11 18:18:19.407,2026-02-11 18:18:31.475,12.068,2
Lower/Y north,7901.0,2026-02-12 09:01:01.704,2026-02-12 09:01:14.587,12.883,2
Lower/Y north,7490.0,2026-02-12 09:01:26.924,2026-02-12 09:01:38.716,11.792,2
Lower/Y north,7490.0,2026-02-12 09:02:26.964,2026-02-12 09:03:02.878,35.914,4
Lower/Y north,7901.0,2026-02-12 09:03:14.942,2026-02-12 09:04:11.965,57.023,6
Lower/Y north,7490.0,2026-02-12 09:04:23.477,2026-02-12 09:04:34.991,11.514,2
Lower/Y north,7490.0,2026-02-12 09:05:19.674,2026-02-12 09:05:31.466,11.792,2
Lower/Y north,7490.0,2026-02-12 09:06:18.890,2026-02-12 09:06:42.741,23.851,3
Lower/Y north,7901.0,2026-02-12 12:07:54.887,2026-02-12 12:08:06.402,11.515,2
Lower/Y north,7490.0,2026-02-12 12:08:17.646,2026-02-12 12:08:29.705,12.059,2
Lower/Y north,7490.0,2026-02-12 13:43:25.007,2026-02-12 13:44:00.649,35.642,4
Lower/Y north,7901.0,2026-02-12 13:44:11.890,2026-02-12 13:44:23.403,11.513,2
Lower/Y north,7490.0,2026-02-12 16:20:34.040,2026-02-12 16:20:46.102,12.062,2
Lower/Y north,7490.0,2026-02-12 21:49:58.075,2026-02-12 21:50:10.411,12.336,2
Lower/Y north,7490.0,2026-02-13 05:50:47.330,2026-02-13 05:51:35.584,48.254,5
Lower/Y north,7490.0,2026-02-13 08:42:37.340,2026-02-13 08:43:15.444,38.104,4
Lower/Y north,7490.0,2026-02-13 09:37:17.814,2026-02-13 09:37:30.422,12.608,2
Lower/Y north,7490.0,2026-02-13 10:17:02.922,2026-02-13 10:17:16.629,13.707,2
Lower/Y north,7490.0,2026-02-13 12:47:00.668,2026-02-13 12:47:15.206,14.538,2
Lower/Y north,7901.0,2026-02-13 12:47:27.811,2026-02-13 12:47:52.483,24.672,3
Lower/Y north,7490.0,2026-02-13 17:41:23.672,2026-02-13 17:41:48.071,24.399,3
Lower/Y north,7490.0,2026-02-14 04:58:08.328,2026-02-14 04:58:20.121,11.793,2
Lower/Y north,7901.0,2026-02-14 04:58:32.181,2026-02-14 04:58:44.242,12.061,2
Lower/Y north,7901.0,2026-02-14 06:30:02.380,2026-02-14 06:30:15.263,12.883,2
Lower/Y north,7490.0,2026-02-14 06:30:26.777,2026-02-14 06:31:15.030,48.253,5
Lower/Y north,7901.0,2026-02-14 06:31:26.813,2026-02-14 06:31:38.880,12.067,2
Lower/Y north,7490.0,2026-02-14 06:31:50.940,2026-02-14 06:32:03.007,12.067,2
Lower/Y north,7490.0,2026-02-14 09:38:14.957,2026-02-14 09:38:26.745,11.788,2
Lower/Y north,7901.0,2026-02-14 09:38:38.810,2026-02-14 09:39:49.820,71.01,7
Lower/Y north,7490.0,2026-02-14 09:40:02.153,2026-02-14 09:40:37.243,35.09,4
Lower/Y north,7901.0,2026-02-14 10:00:44.346,2026-02-14 10:01:19.985,35.639,4
Lower/Y north,7901.0,2026-02-14 10:01:44.930,2026-02-14 10:01:56.998,12.068,2
Lower/Y north,7490.0,2026-02-14 10:02:09.062,2026-02-14 10:03:20.886,71.824,7
Lower/Y north,7490.0,2026-02-14 10:03:44.739,2026-02-14 10:04:07.765,23.026,3
Lower/Y north,7901.0,2026-02-14 10:04:20.102,2026-02-14 10:04:43.950,23.848,3
Lower/Y north,7490.0,2026-02-14 10:04:55.742,2026-02-14 10:05:10.269,14.527,2
Lower/Y north,7901.0,2026-02-14 11:47:41.736,2026-02-14 11:47:54.071,12.335,2
Lower/Y north,7490.0,2026-02-14 11:48:06.134,2026-02-14 11:48:17.654,11.52,2
Lower/Y north,7490.0,2026-02-14 13:23:40.083,2026-02-14 13:24:04.208,24.125,3
Lower/Y north,7490.0,2026-02-14 13:24:28.063,2026-02-14 13:24:51.914,23.851,3
Lower/Y north,7490.0,2026-02-14 13:25:41.806,2026-02-14 13:25:54.690,12.884,2
Lower/Y north,7490.0,2026-02-14 18:34:13.532,2026-02-14 18:34:24.772,11.24,2
Lower/Y north,7901.0,2026-02-14 18:34:36.559,2026-02-14 18:34:49.716,13.157,2
Lower/Y north,7901.0,2026-02-14 21:39:45.083,2026-02-14 21:39:59.343,14.26,2
Lower/Y north,7490.0,2026-02-14 23:53:50.653,2026-02-14 23:54:28.212,37.559,4
Lower/Y north,7490.0,2026-02-15 09:43:53.396,2026-02-15 09:44:09.293,15.897,2
Lower/Y north,7490.0,2026-02-15 09:44:34.243,2026-02-15 09:44:45.754,11.511,2
Lower/Y north,7901.0,2026-02-15 12:27:29.995,2026-02-15 12:27:42.060,12.065,2
Lower/Y north,7490.0,2026-02-15 12:27:54.120,2026-02-15 12:28:19.068,24.948,3
Lower/Y north,7901.0,2026-02-15 12:28:31.128,2026-02-15 12:28:54.981,23.853,3
Lower/Y north,7901.0,2026-02-15 19:12:17.172,2026-02-15 19:12:29.236,12.064,2
Lower/Y north,7490.0,2026-02-16 04:19:57.532,2026-02-16 04:20:21.928,24.396,3
Lower/Y north,7901.0,2026-02-16 04:20:33.713,2026-02-16 04:20:45.777,12.064,2
Lower/Y north,7490.0,2026-02-16 07:36:08.905,2026-02-16 07:36:41.829,32.924,2
Lower/Y north,7490.0,2026-02-16 07:42:19.288,2026-02-16 07:42:43.961,24.673000000000002,3
Lower/Y north,7490.0,2026-02-16 07:44:25.671,2026-02-16 07:44:38.010,12.339,2
Lower/Y north,7490.0,2026-02-16 13:05:52.300,2026-02-16 13:06:29.863,37.563,4
Lower/Y north,7901.0,2026-02-16 13:07:31.543,2026-02-16 13:07:44.154,12.611,2
Lower/Y north,7490.0,2026-02-16 19:51:33.455,2026-02-16 19:51:45.242,11.787,2
Lower/Y north,7901.0,2026-02-16 21:06:11.758,2026-02-16 21:06:24.093,12.335,2
Lower/Y north,7490.0,2026-02-16 22:41:40.453,2026-02-16 22:42:16.642,36.189,4
Lower/Y north,7901.0,2026-02-17 01:11:17.710,2026-02-17 01:11:30.314,12.604,2
Lower/Y north,7490.0,2026-02-17 04:00:12.629,2026-02-17 04:00:37.849,25.22,3
Lower/Y north,7490.0,2026-02-17 04:01:02.247,2026-02-17 04:01:14.033,11.786,2
Lower/Y north,7490.0,2026-02-17 12:07:53.237,2026-02-17 12:08:05.027,11.79,2
Lower/Y north,7901.0,2026-02-17 12:08:17.092,2026-02-17 12:08:29.156,12.064,2
Lower/Y north,7490.0,2026-02-17 18:07:56.130,2026-02-17 18:08:23.817,27.687,3
Lower/Y north,7490.0,2026-02-17 18:50:30.144,2026-02-17 18:50:54.270,24.126,3
Lower/Y north,7490.0,2026-02-21 07:39:33.456,2026-02-21 07:39:49.904,16.448,2
Lower/Y north,7490.0,2026-02-21 07:40:14.579,2026-02-21 07:40:26.376,11.797,2
Lower/Y north,7901.0,2026-02-21 07:40:38.710,2026-02-21 07:41:02.561,23.851,3
Lower/Y north,7490.0,2026-02-21 09:36:14.564,2026-02-21 09:36:38.141,23.576999999999998,3
Lower/Y north,7490.0,2026-02-21 09:38:13.273,2026-02-21 09:38:25.334,12.061,2
